onset	duration	sample	trial_type	response_time	stim_file	value
0.0312500000	n/a	n/a	STATUS	n/a	n/a	65534
4.1699218750	n/a	n/a	5 5CCPT: Go Stim	n/a	n/a	65285
4.7734375000	n/a	n/a	25 5CCPT: Go Response	n/a	n/a	65305
4.9394531250	n/a	n/a	15 5CCPT: Go Response: Hit	n/a	n/a	65295
6.1914062500	n/a	n/a	1 5CCPT: Go Stim	n/a	n/a	65281
6.6660156250	n/a	n/a	21 5CCPT: Go Response	n/a	n/a	65301
6.7773437500	n/a	n/a	11 5CCPT: Go Response: Hit	n/a	n/a	65291
7.5234375000	n/a	n/a	4 5CCPT: Go Stim	n/a	n/a	65284
7.6289062500	n/a	n/a	22 5CCPT: Mask onset (hard condition)	n/a	n/a	65302
8.2226562500	n/a	n/a	23 5CCPT: Go Response	n/a	n/a	65303
8.3085937500	n/a	n/a	14 5CCPT: Go Response: Hit	n/a	n/a	65294
9.0546875000	n/a	n/a	2 5CCPT: Go Stim	n/a	n/a	65282
9.1601562500	n/a	n/a	22 5CCPT: Mask onset (hard condition)	n/a	n/a	65302
9.6816406250	n/a	n/a	21 5CCPT: Go Response	n/a	n/a	65301
9.7207031250	n/a	n/a	12 5CCPT: Go Response: Hit	n/a	n/a	65292
10.4648437500	n/a	n/a	4 5CCPT: Go Stim	n/a	n/a	65284
10.8730468750	n/a	n/a	25 5CCPT: Go Response	n/a	n/a	65305
10.9589843750	n/a	n/a	14 5CCPT: Go Response: Hit	n/a	n/a	65294
11.7031250000	n/a	n/a	1 5CCPT: Go Stim	n/a	n/a	65281
12.3359375000	n/a	n/a	21 5CCPT: Go Response	n/a	n/a	65301
12.4492187500	n/a	n/a	11 5CCPT: Go Response: Hit	n/a	n/a	65291
14.1933593750	n/a	n/a	4 5CCPT: Go Stim	n/a	n/a	65284
14.6445312500	n/a	n/a	25 5CCPT: Go Response	n/a	n/a	65305
14.7402343750	n/a	n/a	14 5CCPT: Go Response: Hit	n/a	n/a	65294
15.4843750000	n/a	n/a	5 5CCPT: Go Stim	n/a	n/a	65285
16.1191406250	n/a	n/a	25 5CCPT: Go Response	n/a	n/a	65305
16.2968750000	n/a	n/a	15 5CCPT: Go Response: Hit	n/a	n/a	65295
18.0390625000	n/a	n/a	3 5CCPT: Go Stim	n/a	n/a	65283
18.1464843750	n/a	n/a	22 5CCPT: Mask onset (hard condition)	n/a	n/a	65302
18.5117187500	n/a	n/a	23 5CCPT: Go Response	n/a	n/a	65303
18.6113281250	n/a	n/a	13 5CCPT: Go Response: Hit	n/a	n/a	65293
20.3554687500	n/a	n/a	4 5CCPT: Go Stim	n/a	n/a	65284
20.8593750000	n/a	n/a	23 5CCPT: Go Response	n/a	n/a	65303
20.9433593750	n/a	n/a	14 5CCPT: Go Response: Hit	n/a	n/a	65294
22.6855468750	n/a	n/a	3 5CCPT: Go Stim	n/a	n/a	65283
23.1269531250	n/a	n/a	23 5CCPT: Go Response	n/a	n/a	65303
23.2304687500	n/a	n/a	13 5CCPT: Go Response: Hit	n/a	n/a	65293
24.9746093750	n/a	n/a	5 5CCPT: Go Stim	n/a	n/a	65285
25.5859375000	n/a	n/a	25 5CCPT: Go Response	n/a	n/a	65305
25.7597656250	n/a	n/a	15 5CCPT: Go Response: Hit	n/a	n/a	65295
27.0097656250	n/a	n/a	5 5CCPT: Go Stim	n/a	n/a	65285
27.5898437500	n/a	n/a	25 5CCPT: Go Response	n/a	n/a	65305
27.7558593750	n/a	n/a	15 5CCPT: Go Response: Hit	n/a	n/a	65295
29.5000000000	n/a	n/a	1 5CCPT: Go Stim	n/a	n/a	65281
29.6054687500	n/a	n/a	22 5CCPT: Mask onset (hard condition)	n/a	n/a	65302
30.0566406250	n/a	n/a	21 5CCPT: Go Response	n/a	n/a	65301
30.1660156250	n/a	n/a	11 5CCPT: Go Response: Hit	n/a	n/a	65291
31.4160156250	n/a	n/a	2 5CCPT: Go Stim	n/a	n/a	65282
31.5214843750	n/a	n/a	22 5CCPT: Mask onset (hard condition)	n/a	n/a	65302
31.8964843750	n/a	n/a	21 5CCPT: Go Response	n/a	n/a	65301
31.9101562500	n/a	n/a	12 5CCPT: Go Response: Hit	n/a	n/a	65292
33.6523437500	n/a	n/a	4 5CCPT: Go Stim	n/a	n/a	65284
33.7578125000	n/a	n/a	22 5CCPT: Mask onset (hard condition)	n/a	n/a	65302
34.3359375000	n/a	n/a	25 5CCPT: Go Response	n/a	n/a	65305
34.4375000000	n/a	n/a	14 5CCPT: Go Response: Hit	n/a	n/a	65294
35.6914062500	n/a	n/a	6 5CCPT: NoGo Stim	n/a	n/a	65286
36.0449218750	n/a	n/a	23 5CCPT: Go Response	n/a	n/a	65303
36.1562500000	n/a	n/a	63 5CCPT: NoGo Response: FA	n/a	n/a	65343
37.8984375000	n/a	n/a	1 5CCPT: Go Stim	n/a	n/a	65281
38.0039062500	n/a	n/a	22 5CCPT: Mask onset (hard condition)	n/a	n/a	65302
38.8398437500	n/a	n/a	21 5CCPT: Go Response	n/a	n/a	65301
38.9511718750	n/a	n/a	11 5CCPT: Go Response: Hit	n/a	n/a	65291
39.6953125000	n/a	n/a	3 5CCPT: Go Stim	n/a	n/a	65283
39.8007812500	n/a	n/a	22 5CCPT: Mask onset (hard condition)	n/a	n/a	65302
40.3359375000	n/a	n/a	23 5CCPT: Go Response	n/a	n/a	65303
40.4414062500	n/a	n/a	13 5CCPT: Go Response: Hit	n/a	n/a	65293
42.1875000000	n/a	n/a	5 5CCPT: Go Stim	n/a	n/a	65285
42.8515625000	n/a	n/a	25 5CCPT: Go Response	n/a	n/a	65305
43.0214843750	n/a	n/a	15 5CCPT: Go Response: Hit	n/a	n/a	65295
44.7675781250	n/a	n/a	1 5CCPT: Go Stim	n/a	n/a	65281
45.3906250000	n/a	n/a	21 5CCPT: Go Response	n/a	n/a	65301
45.5000000000	n/a	n/a	11 5CCPT: Go Response: Hit	n/a	n/a	65291
46.2441406250	n/a	n/a	3 5CCPT: Go Stim	n/a	n/a	65283
46.6933593750	n/a	n/a	23 5CCPT: Go Response	n/a	n/a	65303
46.8046875000	n/a	n/a	13 5CCPT: Go Response: Hit	n/a	n/a	65293
48.0546875000	n/a	n/a	5 5CCPT: Go Stim	n/a	n/a	65285
48.1601562500	n/a	n/a	22 5CCPT: Mask onset (hard condition)	n/a	n/a	65302
48.5859375000	n/a	n/a	25 5CCPT: Go Response	n/a	n/a	65305
48.7578125000	n/a	n/a	15 5CCPT: Go Response: Hit	n/a	n/a	65295
50.5039062500	n/a	n/a	5 5CCPT: Go Stim	n/a	n/a	65285
50.6093750000	n/a	n/a	22 5CCPT: Mask onset (hard condition)	n/a	n/a	65302
51.0878906250	n/a	n/a	25 5CCPT: Go Response	n/a	n/a	65305
51.2636718750	n/a	n/a	15 5CCPT: Go Response: Hit	n/a	n/a	65295
53.0078125000	n/a	n/a	6 5CCPT: NoGo Stim	n/a	n/a	65286
53.1132812500	n/a	n/a	22 5CCPT: Mask onset (hard condition)	n/a	n/a	65302
54.6582031250	n/a	n/a	30 5CCPT: NoGo Non-Response: CR	n/a	n/a	65310
56.4023437500	n/a	n/a	5 5CCPT: Go Stim	n/a	n/a	65285
56.5078125000	n/a	n/a	22 5CCPT: Mask onset (hard condition)	n/a	n/a	65302
57.0839843750	n/a	n/a	25 5CCPT: Go Response	n/a	n/a	65305
57.2539062500	n/a	n/a	15 5CCPT: Go Response: Hit	n/a	n/a	65295
58.9960937500	n/a	n/a	3 5CCPT: Go Stim	n/a	n/a	65283
59.1054687500	n/a	n/a	22 5CCPT: Mask onset (hard condition)	n/a	n/a	65302
59.5390625000	n/a	n/a	23 5CCPT: Go Response	n/a	n/a	65303
59.6484375000	n/a	n/a	13 5CCPT: Go Response: Hit	n/a	n/a	65293
61.3925781250	n/a	n/a	2 5CCPT: Go Stim	n/a	n/a	65282
61.5000000000	n/a	n/a	22 5CCPT: Mask onset (hard condition)	n/a	n/a	65302
61.9218750000	n/a	n/a	21 5CCPT: Go Response	n/a	n/a	65301
61.9394531250	n/a	n/a	12 5CCPT: Go Response: Hit	n/a	n/a	65292
62.6835937500	n/a	n/a	6 5CCPT: NoGo Stim	n/a	n/a	65286
62.7910156250	n/a	n/a	22 5CCPT: Mask onset (hard condition)	n/a	n/a	65302
64.3359375000	n/a	n/a	30 5CCPT: NoGo Non-Response: CR	n/a	n/a	65310
66.0781250000	n/a	n/a	3 5CCPT: Go Stim	n/a	n/a	65283
66.1855468750	n/a	n/a	22 5CCPT: Mask onset (hard condition)	n/a	n/a	65302
66.5253906250	n/a	n/a	23 5CCPT: Go Response	n/a	n/a	65303
66.6367187500	n/a	n/a	13 5CCPT: Go Response: Hit	n/a	n/a	65293
67.3828125000	n/a	n/a	1 5CCPT: Go Stim	n/a	n/a	65281
68.0019531250	n/a	n/a	21 5CCPT: Go Response	n/a	n/a	65301
68.1015625000	n/a	n/a	11 5CCPT: Go Response: Hit	n/a	n/a	65291
68.8476562500	n/a	n/a	6 5CCPT: NoGo Stim	n/a	n/a	65286
70.4335937500	n/a	n/a	30 5CCPT: NoGo Non-Response: CR	n/a	n/a	65310
72.1757812500	n/a	n/a	5 5CCPT: Go Stim	n/a	n/a	65285
72.6523437500	n/a	n/a	25 5CCPT: Go Response	n/a	n/a	65305
72.8281250000	n/a	n/a	15 5CCPT: Go Response: Hit	n/a	n/a	65295
74.0781250000	n/a	n/a	3 5CCPT: Go Stim	n/a	n/a	65283
74.1855468750	n/a	n/a	22 5CCPT: Mask onset (hard condition)	n/a	n/a	65302
74.5644531250	n/a	n/a	23 5CCPT: Go Response	n/a	n/a	65303
74.6640625000	n/a	n/a	13 5CCPT: Go Response: Hit	n/a	n/a	65293
75.9160156250	n/a	n/a	1 5CCPT: Go Stim	n/a	n/a	65281
76.0214843750	n/a	n/a	22 5CCPT: Mask onset (hard condition)	n/a	n/a	65302
76.5000000000	n/a	n/a	21 5CCPT: Go Response	n/a	n/a	65301
76.6074218750	n/a	n/a	11 5CCPT: Go Response: Hit	n/a	n/a	65291
77.8593750000	n/a	n/a	4 5CCPT: Go Stim	n/a	n/a	65284
78.3984375000	n/a	n/a	23 5CCPT: Go Response	n/a	n/a	65303
78.4843750000	n/a	n/a	14 5CCPT: Go Response: Hit	n/a	n/a	65294
79.2304687500	n/a	n/a	6 5CCPT: NoGo Stim	n/a	n/a	65286
80.8144531250	n/a	n/a	30 5CCPT: NoGo Non-Response: CR	n/a	n/a	65310
82.0644531250	n/a	n/a	2 5CCPT: Go Stim	n/a	n/a	65282
82.1699218750	n/a	n/a	22 5CCPT: Mask onset (hard condition)	n/a	n/a	65302
82.5214843750	n/a	n/a	21 5CCPT: Go Response	n/a	n/a	65301
82.5312500000	n/a	n/a	12 5CCPT: Go Response: Hit	n/a	n/a	65292
83.7812500000	n/a	n/a	6 5CCPT: NoGo Stim	n/a	n/a	65286
83.8867187500	n/a	n/a	22 5CCPT: Mask onset (hard condition)	n/a	n/a	65302
85.4335937500	n/a	n/a	30 5CCPT: NoGo Non-Response: CR	n/a	n/a	65310
86.1777343750	n/a	n/a	1 5CCPT: Go Stim	n/a	n/a	65281
86.2832031250	n/a	n/a	22 5CCPT: Mask onset (hard condition)	n/a	n/a	65302
86.7695312500	n/a	n/a	21 5CCPT: Go Response	n/a	n/a	65301
