onset	duration	sample	trial_type	response_time	stim_file	value
0.2343750000	n/a	n/a	STATUS	n/a	n/a	65534
4.3535156250	n/a	n/a	1 5CCPT: Go Stim	n/a	n/a	65281
4.9277343750	n/a	n/a	21 5CCPT: Go Response	n/a	n/a	65301
5.0312500000	n/a	n/a	11 5CCPT: Go Response: Hit	n/a	n/a	65291
5.7773437500	n/a	n/a	3 5CCPT: Go Stim	n/a	n/a	65283
6.2910156250	n/a	n/a	23 5CCPT: Go Response	n/a	n/a	65303
6.4023437500	n/a	n/a	13 5CCPT: Go Response: Hit	n/a	n/a	65293
7.1484375000	n/a	n/a	1 5CCPT: Go Stim	n/a	n/a	65281
7.5996093750	n/a	n/a	21 5CCPT: Go Response	n/a	n/a	65301
7.7070312500	n/a	n/a	11 5CCPT: Go Response: Hit	n/a	n/a	65291
8.9589843750	n/a	n/a	4 5CCPT: Go Stim	n/a	n/a	65284
9.0625000000	n/a	n/a	22 5CCPT: Mask onset (hard condition)	n/a	n/a	65302
9.5390625000	n/a	n/a	23 5CCPT: Go Response	n/a	n/a	65303
9.6230468750	n/a	n/a	14 5CCPT: Go Response: Hit	n/a	n/a	65294
10.3691406250	n/a	n/a	3 5CCPT: Go Stim	n/a	n/a	65283
10.4746093750	n/a	n/a	22 5CCPT: Mask onset (hard condition)	n/a	n/a	65302
11.6054687500	n/a	n/a	23 5CCPT: Go Response	n/a	n/a	65303
11.7148437500	n/a	n/a	13 5CCPT: Go Response: Hit	n/a	n/a	65293
12.9667968750	n/a	n/a	1 5CCPT: Go Stim	n/a	n/a	65281
13.0722656250	n/a	n/a	22 5CCPT: Mask onset (hard condition)	n/a	n/a	65302
13.7890625000	n/a	n/a	21 5CCPT: Go Response	n/a	n/a	65301
13.8964843750	n/a	n/a	11 5CCPT: Go Response: Hit	n/a	n/a	65291
15.6406250000	n/a	n/a	4 5CCPT: Go Stim	n/a	n/a	65284
15.7460937500	n/a	n/a	22 5CCPT: Mask onset (hard condition)	n/a	n/a	65302
16.2929687500	n/a	n/a	23 5CCPT: Go Response	n/a	n/a	65303
16.3730468750	n/a	n/a	14 5CCPT: Go Response: Hit	n/a	n/a	65294
